region,site,plot,long,lat,HAND,HAND_floo,dsl,prec,storm,logSB,logCa,logMg,logK,logAl,pH,logHAND,lma.cwM,lma.cwSD,alt.cwM,alt.cwSD,ses.cwM,ses.cwSD,pc1.cwM,pc1.cwSD,pc2.cwM,pc2.cwSD,riq,Al2,site2
BR319,BR319_M05,M05_TS_3500,-61.2765402,-4.5977462,-0.7539914911874989,-0.7417709231251461,-1.7128760905890539,2.6838877274959203,1.46834653524611,-0.4930172597638428,-0.6111318959296795,-0.5287641010142742,0.49201515270081714,0.5791383087310471,-0.1100953110126748,-0.7802223977689228,51.651084997892966,9.392441914134293,1.0600505689001265,0.7599754664895806,0.37634457748877304,0.16039829221289134,-0.7233529475490906,0.6995110117173992,0.6032384239829445,0.5006039154599122,14,0.53946685676545,BR319_M05
BR319,BR319_M06,M06_TN_(-)0500,-61.5706098,-4.9844877,-0.4469035395842178,-0.43664782903882493,-1.3463657039949402,1.8981792088248934,1.601913177947635,-0.3335849618901829,-0.1588046627976451,-0.15293205671052057,-0.48295108025762135,-0.13735702498417818,-0.12906130996863924,-0.09468410888683099,51.733071207087484,6.5832279563654374,1.1840531561461793,1.1085580712313274,0.49525504715813834,0.38424779410904225,-0.8145478790557912,0.8109180598168848,0.8410939989260054,0.7945402847497444,9,-0.44319177233375245,BR319_M06
BR319,BR319_M06,M06_TN_0500,-61.5632565,-4.989609,-0.9617739046437538,-0.9482238710818914,-1.3463657039949397,1.8701526447427066,1.5898650845398385,-0.8832759847035268,-0.7567487403575472,-0.9431685380016365,-0.7617872274586978,0.5947990886555168,-0.3376872984842521,-1.91110460562758,61.12115603864734,11.378665171011903,0.8376811594202899,0.7519140090479652,0.2913033287567609,0.1547195351406375,-0.8876910061235274,0.4066760344480241,0.21850325042622618,0.5609823357561676,4,0.565831019151298,BR319_M06
BR319,BR319_M06,M06_TN_1500,-61.5559678,-4.9944897,-0.3831293407742009,-0.3732816801482716,-1.3463657039949397,1.8701526447427066,1.547637289546825,-0.9397121237277187,-0.9444815040523856,-0.7856192830655175,-0.7617872274586978,0.8530648940663386,-0.41355129430811144,0.0027566628257351677,54.61429016563147,10.52238415639795,1.086024844720497,0.738222445488168,0.387781980690061,0.24825202237118807,-0.8572466766077852,0.6293446986724712,0.5459797565554791,0.5941110776253482,10,1.036958412118846,BR319_M06
BR319,BR319_M06,M06_TN_2500,-61.5487995,-4.9992061,-0.6641609768636753,-0.6525151762593097,-1.3463657039949397,1.8701526447427066,1.534346518627659,-0.8832759847035268,-0.7567487403575472,-0.7856192830655175,-0.7617872274586978,0.8368054708233046,-0.0911293120567087,-0.5259869261328706,55.794936507936505,12.224669921738597,1.1265873015873016,0.6819089375658977,0.32523276152655656,0.21940740124571942,-0.888501178627841,0.8427992600308192,0.28558841027525017,0.6041955450484424,7,1.005173299505464,BR319_M06
BR319,BR319_M06,M06_TN_3500,-61.5411712,-5.0041793,-0.784724581280707,-0.7723073720190698,-1.3463657039949397,1.8701526447427066,1.4987299320449614,-0.08201946039614871,-0.03982703778831659,0.12124637222373225,0.49201515270081714,0.27091709285544885,0.45888465766627135,-0.8849025537664469,51.493828388496595,9.066848970619812,1.6673469387755102,1.3474262504391148,0.5477249946254225,0.36396115291371367,-1.076903575328908,0.9832558354283866,0.905704497293015,0.8041931127764037,13,0.06643996905752814,BR319_M06
BR319,BR319_M06,M06_TS_(-)0500,-61.5772343,-4.9909309,-0.8977567565049369,-0.8846163273384219,-1.3463657039949402,1.8981792088248934,1.5749843972887476,-0.5659308622325807,-0.3915601223077018,-0.5287641010142742,-0.48295108025762135,0.3403322149847003,0.21232667123872878,-1.409427302725024,59.87512724252492,11.990803035047962,1.1345514950166113,0.5367442661347583,0.3039501192687426,0.16319458721187463,-1.04755472398635,0.7698910677727828,0.20971486407954937,0.5585002010873668,7,0.16572448814784857,BR319_M06
BR319,BR319_M06,M06_TS_0500,-61.569625,-4.9961981,-0.8995788764709374,-1.0073052613331788,-1.3463657039949402,1.8981792088248934,1.5611987426961873,-0.4930172597638428,-0.3915601223077018,-0.42108069176705387,-0.24141222300743073,0.869023597329455,0.13646267541486942,-1.4206701865241702,51.06079142857143,4.558202321208124,1.1527731092436975,0.8538607095630686,0.47447784051983194,0.3338570061595799,-0.8076224064802864,0.7447851880561002,0.7983824680662599,0.7248375935696729,6,1.0684482224635212,BR319_M06
BR319,BR319_M06,M06_TS_1500,-61.5624877,-5.001225,-0.38270417944880086,-0.372859239155668,-1.3463657039949397,1.8701526447427066,1.5299267426163805,-0.42571816551055663,-0.3915601223077018,-0.07719021884947905,-0.7617872274586978,0.9363519341903108,-0.8308032713393372,0.003374856986021605,58.692742345518205,11.020626351550867,1.2492997198879552,0.6095299029867829,0.3473851497682548,0.22551102283493873,-1.1265103719423255,0.6900314524566955,0.3291665590422758,0.6497012648743449,10,1.2045538313837099,BR319_M06
BR319,BR319_M06,M06_TS_2500,-61.5555459,-5.006493,-0.7039439294546856,-0.6920435834243691,-1.3463657039949397,1.8701526447427066,1.5142586161501654,-0.03935457685768402,-0.09660807435393211,0.33721421813788344,0.162221988602563,0.7135062083053352,-0.3376872984842521,-0.6305533979000753,54.97335722268708,13.352027309625102,1.1840136054421768,0.6719946529802148,0.33678134928199055,0.2614646349197264,-0.896555466104595,0.8011719218155176,0.29500378677635586,0.7354122099322563,11,0.7736419994940218,BR319_M06
BR319,BR319_M07,M07_TN_0500,-61.9329836,-5.2660939,-0.6232240149608644,-0.6118401435428974,-0.9075789302514699,1.180514064082182,1.3413090760366575,-0.22413521913267534,-0.09660807435393211,-0.006676254779691658,-0.24141222300743073,0.3770562801265712,-0.6411432817796896,-0.42888989888814033,47.94294918819264,9.327746384153677,1.1893506493506494,0.9266360963725326,0.3920863547324916,0.2566104084108716,-0.6366821731662915,0.7654276667073282,0.5804707430934748,0.641904686651215,13,0.21988867253602262,BR319_M07
BR319,BR319_M07,M07_TN_1500,-61.9390729,-5.2600994,-0.5513717509682453,-0.540447615792874,-0.9075789302514699,1.180514064082182,1.3413090760366575,-0.19878687473134424,-0.4921542709203511,0.12124637222373225,0.6368007627561305,0.09070495777500337,-0.034231315188815434,-0.27872814471296775,51.80538966343537,9.249686835291708,1.0827664399092969,0.9535927292621069,0.35218384753989757,0.17635591736484676,-0.7188087594535771,0.6081593011811233,0.4870634618883563,0.49286858751336354,12,-0.17342666597191175,BR319_M07
BR319,BR319_M07,M07_TN_2500,-61.9452201,-5.2536796,-0.6997530535328845,-0.6878795222115612,-0.9075789302514699,1.180514064082182,1.3297025501053987,0.05900254378811382,-0.1588046627976451,0.5554970075055181,0.3346242339605516,0.9791484050257103,-0.22389130474846303,-0.6189978901286649,48.84157165980295,8.319772059649386,0.9428571428571428,0.5544199828568677,0.32592226899224586,0.15343023081762447,-0.5238440859881769,0.6022031410041114,0.41808179364919845,0.5219949360904891,9,1.293869215571964,BR319_M07
BR319,BR319_M07,M07_TN_3500,-61.9516112,-5.2471945,-0.5001701799236318,-0.4895736505407441,-0.9075789302514699,1.180514064082182,1.315478062200244,0.4906849076994002,0.35571915877810223,1.0456432823539221,0.7708512999018932,0.3770562801265712,-0.14802730892460364,-0.1842123321027672,47.792155933736474,10.369229328032882,1.3633116883116883,1.095004424017417,0.4169148652053294,0.28433424574874816,-0.7686790409463513,0.8080628600785343,0.6618338111298052,0.660897776031706,10,0.21988867253602262,BR319_M07
BR319,BR319_M07,M07_TN_4500,-61.95724483,-5.239999909,-0.9788410949919584,-0.9651818594992682,-0.9075789302514699,1.180514064082182,1.3332159507701038,-0.19878687473134424,-0.22755980148315494,0.17966496320176467,-0.028359851750450665,0.6282838479136822,0.06059867959101004,-2.1033715218091684,45.858156703571424,9.510711221586318,1.5278195488721804,1.626289431196791,0.38282929806324695,0.2683194113684951,-0.690363203097038,1.0555710227613642,0.5629846667929262,0.7014482157956405,8,0.6230100636044004,BR319_M07
BR319,BR319_M07,M07_TS_0500,-61.9381011,-5.27213,-0.8687850490455292,-0.855829991128142,-0.9075789302514699,1.180514064082182,1.3240865773697559,-1.000043399038722,-0.9444815040523856,-1.3575729749889986,-0.48295108025762135,1.025592903650479,-0.14802730892460364,-1.2460722455218487,48.89508848181548,9.599506719529316,1.4585714285714284,1.2046945612159694,0.47908586723357144,0.29786336562377125,-0.8884019765079287,0.9121793404641281,0.8368536261998829,0.6607065684819462,10,1.393337225116273,BR319_M07
BR319,BR319_M07,M07_TS_2500,-61.9506683,-5.2591936,-0.3896889726518027,-0.3797993411770143,-0.9075789302514699,1.180514064082182,1.2963033704791778,-0.8302623809702114,-0.9444815040523856,-0.5287641010142742,-1.0915803915569517,0.8250011104271462,0.30715666601855257,-0.006830888289657291,49.73558265947889,9.975230073268476,1.421832884097035,1.06170771589475,0.49226183281940505,0.3395817474590029,-0.9278128106209317,0.6909721951843109,0.8419369151846543,0.7233317458638693,11,0.9822841762200111,BR319_M07
BR319,BR319_M07,M07_TS_3500,-61.9571693,-5.2530006,-0.837201636301521,-0.8244486602490109,-0.9075789302514699,1.180514064082182,1.2963033704791778,-1.0648476081459188,-0.9444815040523856,-1.1295097559830927,-1.0915803915569517,0.44980364195868644,0.8002726388736376,-1.0943816283059498,54.42645537240537,11.079863791463499,1.1313186813186813,0.7361533689555935,0.3819451458137187,0.2824322438257419,-0.8622886734670632,0.5994761542332668,0.4664247678535515,0.7538507739745669,10,0.33064716760280705,BR319_M07
